DBGA01000064.1_26    -          NOG.ENOG4111VHI.meta_raw -            1.1e-37  125.3   2.5   1.2e-37  125.3   2.5   1.0   1   0   0   1   1   1   1 # 28914 # 29162 # -1 # ID=61_26;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.361
DBGA01000015.1_5     -          NOG.ENOG4111VHI.meta_raw -             0.0014   16.1   0.0    0.0038   14.7   0.0   1.7   1   0   0   1   1   1   1 # 6410 # 7357 # 1 # ID=12_5;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.310
DBGA01000057.1_34    -          NOG.ENOG4111VHI.meta_raw -              0.021   12.3   0.0     0.037   11.5   0.0   1.6   1   1   0   1   1   1   0 # 26874 # 27194 # -1 # ID=19_34;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.318
DBGA01000060.1_28    -          NOG.ENOG4111VHI.meta_raw -              0.024   12.1   0.1     0.085   10.3   0.0   2.0   2   0   0   2   2   2   0 # 25056 # 25952 # -1 # ID=30_28;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.356
DBGA01000055.1_49    -          NOG.ENOG410ZNVS.meta_raw -            7.5e-62  207.1   0.0   8.1e-62  207.0   0.0   1.0   1   0   0   1   1   1   1 # 42702 # 43190 # -1 # ID=62_49;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=3-4bp;gc_cont=0.391
DBGA01000055.1_50    -          NOG.ENOG410ZNVS.meta_raw -              3e-15   53.4   0.1   3.5e-15   53.2   0.1   1.0   1   0   0   1   1   1   1 # 43150 # 43845 # -1 # ID=62_50;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.395
DBGA01000041.1_5     -          NOG.ENOG4111PGF.meta_raw -            2.1e-31  106.4   0.2   2.3e-31  106.3   0.2   1.0   1   0   0   1   1   1   1 # 7316 # 7585 # -1 # ID=51_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.356
DBGA01000041.1_6     -          NOG.ENOG4111PGF.meta_raw -            2.3e-16   57.2   0.4   2.4e-16   57.1   0.4   1.0   1   0   0   1   1   1   1 # 7696 # 7878 # -1 # ID=51_6;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.333
DBGA01000085.1_60    -          NOG.ENOG410XQ51.meta_raw -           6.2e-231  764.8   3.5  6.9e-231  764.6   3.5   1.0   1   0   0   1   1   1   1 # 46338 # 47816 # 1 # ID=24_60;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.376
DBGA01000085.1_17    -          NOG.ENOG41122J9.meta_raw -            1.9e-30  102.1   0.6     2e-30  102.0   0.6   1.0   1   0   0   1   1   1   1 # 10812 # 11096 # -1 # ID=24_17;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.337
DBGA01000085.1_10    -          NOG.ENOG41122J9.meta_raw -            0.00013   19.3   0.7   0.00014   19.1   0.7   1.2   1   0   0   1   1   1   1 # 7494 # 7763 # -1 # ID=24_10;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.315
DBGA01000022.1_24    -          NOG.ENOG41122J9.meta_raw -            0.00029   18.2   0.2   0.00062   17.1   0.2   1.5   1   0   0   1   1   1   1 # 27931 # 28680 # -1 # ID=65_24;partial=00;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.343
DBGA01000085.1_16    -          NOG.ENOG410XV6S.meta_raw -            1.2e-32  110.7  22.6   1.3e-32  110.6  22.6   1.0   1   0   0   1   1   1   1 # 10348 # 10803 # -1 # ID=24_16;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.254
DBGA01000085.1_11    -          NOG.COG3314.meta_raw -            3.8e-55  184.9  35.1   4.3e-55  184.7  35.1   1.0   1   0   0   1   1   1   1 # 7951 # 9051 # 1 # ID=24_11;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.315
DBGA01000087.1_12    -          NOG.COG3314.meta_raw -             0.0019   14.6   0.9    0.0031   13.8   0.3   1.5   1   1   1   2   2   2   1 # 12496 # 12858 # 1 # ID=34_12;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.361
DBGA01000079.1_2     -          NOG.COG3314.meta_raw -             0.0025   14.1   2.2    0.0035   13.7   2.2   1.3   1   0   0   1   1   1   1 # 679 # 987 # -1 # ID=38_2;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.388
DBGA01000085.1_10    -          NOG.ENOG410XV43.meta_raw -            2.3e-18   63.0   0.9   2.5e-18   62.9   0.9   1.0   1   0   0   1   1   1   1 # 7494 # 7763 # -1 # ID=24_10;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.315
DBGA01000085.1_17    -          NOG.ENOG410XV43.meta_raw -            2.2e-06   24.7   0.6   5.2e-06   23.4   0.6   1.6   1   1   0   1   1   1   1 # 10812 # 11096 # -1 # ID=24_17;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.337
DBGA01000085.1_8     -          NOG.ENOG410XR5M.meta_raw -            4.6e-63  210.8   0.9   5.1e-63  210.6   0.9   1.0   1   0   0   1   1   1   1 # 6295 # 7182 # -1 # ID=24_8;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.349
DBGA01000085.1_9     -          NOG.ENOG410XR5M.meta_raw -            1.4e-18   64.3   1.4   1.6e-18   64.1   1.4   1.0   1   0   0   1   1   1   1 # 7182 # 7478 # -1 # ID=24_9;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.310
DBGA01000046.1_4     -          NOG.ENOG410XR5M.meta_raw -              0.031   10.4   3.9       0.2    7.8   4.0   1.9   1   1   0   1   1   1   0 # 2232 # 2630 # 1 # ID=73_4;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.469
DBGA01000003.1_12    -          NOG.ENOG410XR5M.meta_raw -               0.13    8.4   3.8     0.048    9.8   0.3   1.8   2   0   0   2   2   2   0 # 11258 # 12331 # -1 # ID=10_12;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.345
DBGA01000069.1_42    -          NOG.ENOG410ZYAS.meta_raw -            2.3e-55  184.6  13.2   2.7e-55  184.4  13.2   1.0   1   0   0   1   1   1   1 # 34888 # 35586 # -1 # ID=88_42;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.323
DBGA01000085.1_15    -          NOG.ENOG410ZYAS.meta_raw -             0.0066   12.7   1.2    0.0074   12.5   1.2   1.0   1   0   0   1   1   1   1 # 9971 # 10261 # -1 # ID=24_15;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.364
DBGC01000026.1_114   -          TIGR02852            TIGR02852    3.3e-05   21.2   0.1   3.4e-05   21.1   0.1   1.3   1   0   0   1   1   1   1 # 127345 # 127896 # 1 # ID=15_114;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.447
DBGC01000066.1_23    -          TIGR02852            TIGR02852    7.5e-05   20.0   5.2   0.00024   18.4   5.2   1.9   1   1   0   1   1   1   1 # 21608 # 22798 # 1 # ID=64_23;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.445
DBGC01000003.1_105   -          TIGR02852            TIGR02852    0.00026   18.3   0.1   0.00047   17.4   0.1   1.5   1   1   0   1   1   1   1 # 109136 # 109714 # 1 # ID=28_105;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.397
DBGC01000008.1_10    -          TIGR02852            TIGR02852     0.0074   13.5   0.2     0.017   12.4   0.2   1.5   1   0   0   1   1   1   1 # 6522 # 7427 # -1 # ID=76_10;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.474
DBGC01000060.1_116   -          NOG.ENOG4111PN7.meta_raw -              2e-72  241.8   9.2   2.3e-72  241.6   9.2   1.0   1   0   0   1   1   1   1 # 89322 # 90245 # -1 # ID=19_116;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.435
DBGC01000060.1_30    -          NOG.ENOG4111PN7.meta_raw -               0.63    7.1   9.9      0.64    7.1   9.9   1.0   1   0   0   1   1   1   0 # 20811 # 21068 # -1 # ID=19_30;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.298
DBGC01000050.1_15    -          NOG.ENOG4111UDG.meta_raw -            1.9e-45  152.7   0.7   2.1e-45  152.6   0.7   1.0   1   0   0   1   1   1   1 # 13797 # 14318 # 1 # ID=29_15;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.421
DBGC01000050.1_16    -          NOG.ENOG41121JY.meta_raw -            5.1e-25   86.0   2.0   5.6e-25   85.9   2.0   1.0   1   0   0   1   1   1   1 # 14334 # 14531 # 1 # ID=29_16;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.414
